KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
9.119,3210000,21.087,5.350,3621397,2.169,1605,2013,12,Poco
6.951,1126000,21.087,1.339,317906,0.284,563,2014,2,Poco
10.192,2446000,21.087,2.509,1293974,0.448,1223,2014,3,Medio
9.134,1224000,21.087,1.155,298040,0.482,612,2014,4,Poco
9.026,1390000,21.087,1.214,355829,0.731,695,2014,5,Poco
8.561,1130000,23.950,0.885,239485,0.665,565,2014,6,Poco
12.143,2380000,27.692,2.474,1630552,1.147,1190,2014,7,Poco
12.908,3356000,27.915,13.642,12780539,0.301,1678,2014,8,Medio
12.099,6582000,28.030,1.992,3674279,1.047,3291,2014,10,Poco
12.958,7930000,28.030,3.224,7165377,0.548,3965,2014,11,Mucho
12.971,10714000,30.326,2.255,7327004,0.326,5357,2014,12,Medio
11.791,9008000,30.871,1.764,4904103,0.875,4504,2015,1,Medio
10.549,7912000,30.871,5.533,13514196,0.310,3956,2015,2,Medio
13.550,7534000,28.977,1.042,2273999,1.287,3767,2015,4,Poco
11.777,3957000,31.032,1.396,1714186,0.403,1849,2015,5,Medio
9.291,1835000,36.612,0.447,300505,0.295,734,2015,6,Medio
2.375,142500,37.879,0.031,1695,1.078,57,2015,7,Poco
1.556,140000,37.879,0.030,1614,1.533,56,2015,8,Poco
1.600,100000,37.879,0.024,907,8.260,40,2015,9,Nada
7.623,2020000,31.248,0.435,274869,19.765,808,2015,10,Nada
10.571,1850000,25.000,0.248,114580,8.970,740,2015,11,Nada
11.236,4410000,25.000,0.737,812029,6.179,1764,2015,12,Nada
12.939,5822500,25.000,1.318,1919134,1.376,2329,2016,1,Poco
10.254,3127500,25.000,0.901,704448,1.250,1251,2016,2,Poco
8.578,2187500,29.468,0.505,325651,0.428,875,2016,3,Medio
9.054,2082500,36.364,0.362,273967,1.819,833,2016,4,Poco
7.322,1080000,36.364,0.256,100449,1.930,432,2016,5,Poco
7.376,1567500,36.364,0.538,306378,2.066,627,2016,6,Poco
9.049,2307500,36.306,0.914,765977,1.362,923,2016,7,Poco
11.020,2755000,27.500,1.024,775572,1.756,1102,2016,8,Poco
8.640,1922500,27.500,1.251,661612,1.123,769,2016,9,Nada
