KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0.929,55900,25.222,26.000,366576,0.500,13,2013,12,Medio
1.000,12900,25.222,2.000,6507,0.000,3,2014,1,Medio
1.000,12900,25.222,0.667,2169,0.409,3,2014,2,Medio
1.000,25800,25.222,2.000,13015,0.947,6,2014,3,Medio
1.000,25800,25.222,1.200,7809,0.000,6,2014,4,Medio
1.167,30100,25.222,0.609,4621,2.000,7,2014,5,Poco
1.091,51600,33.425,1.714,29567,2.053,12,2014,6,Poco
1.000,17200,33.425,1.000,5749,0.120,4,2014,7,Medio
1.125,38700,33.425,1.200,15523,0.913,9,2014,8,Medio
1.000,25800,33.425,1.200,10348,0.960,6,2014,9,Medio
1.000,8600,33.425,2.000,5749,0.316,2,2014,10,Medio
1.000,38700,33.425,3.000,38806,0.000,9,2014,11,Medio
1.000,12900,33.425,0.400,1725,1.059,3,2014,12,Poco
1.100,47300,33.425,1.294,20460,1.929,11,2015,1,Poco
1.000,34400,33.425,2.000,22996,1.043,8,2015,2,Poco
1.000,43000,29.429,1.000,12655,0.000,10,2015,3,Medio
1.000,12900,28.985,0.500,1870,0.000,3,2015,4,Medio
1.000,38700,28.985,1.200,13461,1.714,9,2015,5,Poco
1.000,38700,26.110,2.571,25983,0.409,9,2015,6,Medio
1.000,21500,24.672,0.196,1040,0.571,5,2015,7,Medio
1.111,86000,24.672,0.541,11469,6.130,20,2015,8,Poco
1.000,38700,24.672,0.400,3819,2.382,9,2015,9,Poco
1.000,73100,24.672,1.619,29200,1.588,17,2015,10,Medio
1.200,25800,24.672,2.400,15277,0.196,6,2015,11,Medio
1.000,47300,24.672,7.333,85580,0.187,11,2015,12,Mucho
1.000,4300,24.672,2.000,2122,0.088,1,2016,1,Poco
1.000,38700,24.672,1.200,11458,0.000,9,2016,2,Medio
1.231,68800,24.672,0.865,14681,2.143,16,2016,3,Poco
1.250,43000,24.672,0.588,6241,2.538,10,2016,4,Poco
1.000,34400,24.672,1.000,8487,1.029,8,2016,5,Poco
1.000,21500,24.672,2.500,13261,0.353,5,2016,6,Medio
1.000,25800,24.672,2.400,15277,0.500,6,2016,8,Medio
