KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,63000,40.390,0.049,1255,62.333,9,2014,1,Nada
1.000,70000,40.390,0.058,1634,29.667,10,2014,2,Nada
1.000,28000,40.390,0.024,273,21.913,4,2014,3,Nada
1.000,77000,40.390,0.069,2158,21.391,11,2014,4,Nada
1.000,42000,40.390,0.040,679,18.360,6,2014,5,Nada
1.000,63000,40.390,0.063,1601,21.000,9,2014,6,Nada
1.000,63000,40.390,0.067,1703,16.038,9,2014,7,Nada
0.941,112000,40.390,0.131,5933,16.250,16,2014,8,Nada
1.000,56000,40.390,0.073,1645,10.059,8,2014,9,Nada
1.071,105000,40.390,0.152,6458,9.636,15,2014,10,Poco
1.000,77000,40.390,0.129,4001,7.000,11,2014,11,Nada
1.000,119000,36.914,0.142,6249,7.059,17,2014,12,Poco
1.000,91000,35.844,0.085,2781,11.093,13,2015,1,Nada
1.000,91000,35.844,0.093,3040,10.683,13,2015,2,Nada
1.000,63000,35.844,0.070,1582,9.279,9,2015,3,Nada
1.000,35000,35.844,0.041,516,10.629,5,2015,4,Nada
0.750,21000,35.844,0.026,192,13.222,3,2015,5,Nada
1.000,28000,35.844,0.035,352,20.471,4,2015,6,Nada
1.000,70000,35.844,0.093,2345,28.000,10,2015,7,Nada
0.941,112000,35.844,0.170,6833,18.000,16,2015,8,Nada
0.857,42000,35.844,0.072,1088,8.600,6,2015,9,Nada
1.000,21000,35.844,0.038,286,7.500,3,2015,10,Nada
0.800,28000,35.844,0.053,528,9.360,4,2015,11,Nada
1.000,112000,35.844,0.242,9732,17.077,16,2015,12,Nada
1.000,35000,35.844,0.039,494,7.565,5,2016,1,Nada
1.000,45000,42.482,0.031,594,23.520,6,2016,2,Nada
1.000,37500,42.482,0.027,425,21.111,5,2016,3,Nada
1.000,60000,42.482,0.044,1127,34.688,8,2016,4,Nada
1.000,45000,42.482,0.034,659,27.947,6,2016,5,Nada
1.000,37500,42.482,0.030,473,27.000,5,2016,6,Nada
1.000,22500,42.482,0.018,175,26.211,3,2016,7,Nada
1.000,15000,42.482,0.012,79,34.714,2,2016,8,Nada
1.000,45000,42.482,0.038,728,48.000,6,2016,9,Nada
